16
955 1944
232 692 198
484 389 831
341 617 646
660 218 127
317 596 80
3 49 952
581 611 595
298 798 721
70 177 910
381 657 15
713 570 493
483 537 857
354 530 810
475 731 67
698 777 761
345 69 342
353 88 984
226 477 42
72 46 946
730 307 818
295 394 587
279 39 185
349 634 947
795 732 426
190 809 896
405 485 30
219 735 707
317 270 507
801 26 671
142 385 484
378 110 667
362 432 318
678 787 831
612 224 775
184 86 402
28 487 991
6 44 512
249 139 880
198 48 899
590 779 9
58 416 934
469 480 795
15 208 804
594 767 885
40 400 732
645 98 875
671 9 82
310 9 30
475 395 302
749 231 401
786 716 182
324 301 596
523 167 414
68 233 749
236 276 80
422 258 751
105 507 224
506 486 846
207 163 410
310 9 966
17 519 382
778 165 366
814 362 282
583 597 365
21 641 451
251 445 91
735 126 522
729 71 607
120 152 996
193 549 304
220 389 81
542 245 225
293 542 222
468 514 161
290 423 531
96 62 231
486 421 514
430 13 879
8 481 758
811 42 303
542 501 690
579 787 813
111 98 337
206 132 854
285 818 357
650 639 466
204 628 450
108 475 473
809 389 312
143 233 335
346 12 402
771 623 253
449 428 936
260 224 918
52 342 589
288 610 328
689 733 113
444 36 658
350 409 144
508 100 17
799 374 407
109 770 398
398 159 925
526 562 567
376 35 213
531 612 200
213 99 619
8 501 127
514 596 857
393 582 186
561 520 641
402 588 204
507 653 957
37 406 250
62 799 445
173 181 749
217 604 397
164 741 922
75 342 279
92 575 201
635 5 503
583 780 762
741 742 660
109 699 153
635 370 318
367 39 150
712 45 73
22 112 3
288 48 478
210 555 58
429 704 731
805 644 910
341 555 863
111 462 840
76 49 958
458 543 760
4 818 223
267 541 658
486 545 887
239 276 427
566 469 332
125 536 831
741 626 883
462 391 344
39 187 111
104 470 494
342 543 516
729 431 199
382 133 53
783 310 154
800 812 437
539 394 871
493 57 530
618 795 834
707 423 575
720 620 917
253 617 984
405 641 49
615 743 475
77 320 146
238 19 211
102 528 659
143 378 684
81 650 574
73 166 21
444 622 730
259 323 814
53 354 937
371 692 112
13 530 990
299 518 390
637 29 968
408 144 779
538 627 258
460 431 466
542 580 272
452 242 913
349 155 9
416 80 723
85 568 549
118 229 455
753 545 458
551 225 40
501 605 895
348 248 174
288 100 264
525 193 235
591 286 911
81 563 724
367 370 366
307 490 19
219 788 201
211 406 818
651 184 825
126 723 588
432 769 793
267 806 560
653 561 305
154 615 362
487 316 239
543 13 849
449 714 130
783 377 682
298 87 625
257 510 668
119 492 740
731 425 342
641 542 986
273 38 256
270 291 321
315 375 256
794 672 194
16 493 792
442 762 51
558 428 917
237 153 446
485 524 205
59 783 868
76 36 317
600 567 11
473 49 186
434 230 423
479 622 990
109 582 835
804 78 651
444 645 71
491 544 756
348 626 116
560 713 144
126 79 811
708 748 872
173 573 310
229 218 841
337 765 982
293 720 231
749 2 577
545 523 619
496 737 417
414 590 202
521 645 359
363 331 408
239 432 946
89 312 237
124 134 821
564 394 618
623 453 850
300 385 505
321 283 292
532 216 490
370 317 157
290 733 959
6 629 903
371 45 92
287 771 265
380 487 709
565 326 418
30 684 98
308 339 160
258 208 756
367 304 597
478 751 723
289 357 952
413 752 616
642 636 92
306 95 804
17 739 36
132 95 652
236 360 138
756 13 246
630 369 360
687 252 338
557 662 688
535 577 370
700 399 534
110 138 679
90 635 448
528 464 481
297 312 435
325 217 211
308 158 588
749 694 990
104 157 673
520 569 705
499 208 908
70 703 843
498 563 145
229 85 340
136 503 46
237 590 468
460 15 73
629 736 532
509 748 994
110 508 834
504 726 567
212 699 690
455 90 427
128 589 800
474 468 42
611 428 171
514 262 443
793 158 605
459 497 634
188 157 960
229 67 966
449 648 129
72 672 170
514 686 807
310 500 297
696 241 443
56 81 377
133 390 963
183 54 379
738 366 889
135 401 694
658 767 634
400 170 811
143 175 632
557 468 385
78 484 876
783 792 658
250 246 311
266 71 324
3 28 871
18 112 157
177 330 462
426 453 881
467 555 799
3 779 151
796 693 875
778 89 151
260 65 23
146 367 367
784 14 519
258 717 104
556 760 901
712 176 463
365 23 728
203 443 480
771 105 888
413 263 926
707 692 963
749 776 130
626 343 804
622 181 619
698 807 680
765 219 780
707 420 335
393 535 653
183 390 505
331 644 783
129 807 245
225 55 343
285 652 856
84 687 465
53 91 160
6 524 731
546 731 254
789 814 999
818 688 313
564 243 381
228 579 271
519 646 719
185 800 65
740 739 27
32 619 332
184 518 303
310 1 12
666 54 506
57 557 444
293 551 592
149 761 550
683 515 440
479 422 486
747 126 115
318 618 351
773 310 905
284 77 992
587 599 707
522 221 242
419 609 210
337 213 911
771 169 976
331 48 857
346 447 752
619 772 775
789 142 588
101 418 713
198 336 61
467 59 3
346 487 785
642 772 377
579 473 305
712 198 828
595 788 675
443 448 614
400 168 691
436 541 734
552 245 381
284 101 589
590 595 785
67 604 291
492 277 515
527 432 580
90 798 395
478 54 98
383 82 638
336 123 485
731 209 409
111 49 22
524 287 625
341 430 878
448 447 363
315 582 761
515 575 787
293 42 144
419 287 466
7 342 924
722 243 891
81 664 653
444 679 53
182 7 826
594 251 621
728 125 538
299 158 318
610 447 895
429 524 811
516 240 691
50 35 392
557 552 167
98 139 754
318 245 870
121 687 956
136 516 175
29 356 158
328 582 928
439 224 375
555 5 624
495 766 235
703 193 652
539 479 7
109 335 353
210 610 551
524 294 733
30 676 954
806 675 695
342 633 710
688 219 96
147 544 816
7 233 98
588 1 42
430 99 443
498 216 121
799 482 791
696 599 953
817 511 590
399 309 556
257 708 312
443 371 752
266 362 440
464 9 67
268 51 196
122 222 214
156 707 282
502 434 860
402 439 847
711 761 185
737 326 424
239 240 422
700 261 456
1 266 23
602 517 647
113 624 645
134 634 595
200 589 519
451 333 406
400 255 643
460 4 523
254 633 826
164 234 218
96 621 118
716 398 312
455 195 577
508 58 9
656 130 801
562 16 852
586 352 586
812 142 135
759 466 95
384 311 382
595 352 21
294 301 538
656 512 454
809 615 214
708 662 530
482 792 40
15 66 513
711 645 347
745 697 658
163 427 747
106 529 419
615 112 208
418 312 436
549 671 857
284 667 91
119 551 77
460 78 362
597 63 965
30 666 624
671 725 483
259 299 932
197 544 561
372 46 106
595 104 64
780 360 279
653 123 184
752 392 399
460 609 335
736 249 96
726 184 740
784 484 938
460 143 538
1 536 635
171 199 745
97 205 198
769 343 19
351 722 267
318 471 159
184 14 754
691 283 444
150 231 112
817 286 572
350 242 185
377 286 635
31 70 246
378 765 65
622 579 627
35 567 157
146 657 801
761 448 4
88 667 792
575 493 848
44 433 185
324 544 606
787 137 16
2 591 115
192 188 569
296 407 414
803 775 609
523 516 369
254 813 608
652 647 946
451 396 340
298 7 422
438 168 83
571 627 889
649 423 214
133 716 98
210 138 860
459 341 457
764 39 710
713 370 762
176 308 303
39 295 706
648 621 402
796 328 492
468 550 578
79 312 813
616 666 891
42 209 143
551 230 109
755 121 761
10 204 124
660 538 320
334 789 852
646 639 989
727 338 772
813 630 857
74 91 644
525 210 168
224 783 995
459 298 371
485 395 259
567 80 275
688 310 912
763 358 58
133 219 370
158 381 830
704 8 734
324 586 807
537 318 636
197 591 704
91 70 928
389 14 509
319 570 83
749 685 1000
672 116 715
294 728 653
140 45 276
154 84 202
153 466 249
603 732 703
367 676 583
412 168 125
66 247 398
108 70 825
695 388 814
800 683 84
696 645 416
631 548 46
647 80 341
569 254 731
345 427 370
232 65 124
695 113 612
321 221 515
773 170 281
6 256 805
484 353 193
206 97 266
255 586 233
716 661 732
464 77 639
758 619 223
197 642 881
176 487 223
417 318 882
540 317 444
576 499 249
798 250 893
103 185 238
137 797 886
588 16 107
672 329 577
560 740 272
694 487 910
256 516 286
25 397 567
548 581 353
360 776 961
227 291 988
440 141 748
365 559 695
10 104 480
265 316 709
200 641 663
356 390 327
597 28 584
673 551 763
642 148 327
387 549 165
283 130 743
749 31 514
502 267 715
371 671 717
134 510 36
254 355 271
167 746 230
167 282 681
133 323 273
520 307 539
728 797 731
161 319 94
126 394 983
321 196 40
557 264 20
35 308 502
611 271 948
206 384 238
41 434 294
102 312 660
104 213 981
575 514 254
98 144 226
348 663 813
149 272 856
174 583 751
694 21 164
239 757 491
158 322 888
261 513 483
406 216 762
331 430 244
541 685 300
184 337 21
140 601 770
326 110 206
344 423 493
40 67 144
565 127 385
452 591 978
547 738 790
777 191 380
54 415 538
586 582 777
182 165 602
386 111 185
497 580 942
198 420 163
497 239 262
615 411 287
488 691 444
521 138 903
674 705 3
809 1707
305 575 234
570 269 76
607 29 248
83 666 577
58 92 569
261 462 734
169 556 530
791 479 558
367 720 592
441 318 405
693 16 614
350 806 186
611 410 420
4 103 1
86 107 310
147 689 1000
603 728 497
591 345 964
600 42 428
525 92 808
69 449 466
119 52 88
652 24 801
474 750 926
442 252 830
636 765 879
482 127 756
709 778 839
81 375 956
389 590 921
140 301 731
139 20 476
90 700 919
651 70 642
273 563 301
264 527 468
226 415 719
368 284 564
431 337 591
190 542 216
416 262 647
673 649 988
463 152 997
106 565 208
83 21 925
130 567 32
295 545 104
440 729 211
752 791 716
482 800 426
806 682 259
403 683 266
398 287 42
635 600 162
378 575 54
560 610 554
452 483 436
713 752 860
340 213 970
612 126 684
11 22 270
462 705 694
70 619 974
152 617 829
98 396 787
131 698 886
26 404 826
32 265 144
592 224 347
12 374 536
40 259 991
355 421 14
778 463 467
8 72 373
525 756 403
699 260 246
158 662 327
336 459 345
668 596 800
606 156 30
428 758 472
291 781 167
399 219 41
67 593 84
462 13 332
496 759 692
239 54 727
108 301 716
504 618 642
796 477 549
372 772 764
37 488 926
180 626 290
421 568 672
616 112 364
34 216 158
240 685 270
401 207 703
215 363 724
297 387 978
736 137 688
570 596 628
787 550 96
270 322 651
326 737 349
725 568 292
449 92 704
213 373 603
642 737 878
181 387 710
614 615 896
581 412 345
40 594 206
363 174 948
328 498 913
549 156 686
686 224 275
767 793 418
90 227 708
537 447 213
805 11 295
156 345 757
283 744 550
326 3 358
765 328 967
586 290 105
16 265 111
618 341 949
736 756 701
629 791 300
567 271 501
777 167 177
116 285 744
479 410 347
571 64 146
775 197 535
394 731 70
176 465 423
315 650 549
405 303 779
212 543 416
160 490 965
248 492 441
349 109 651
74 384 685
429 136 998
590 298 82
405 26 496
364 181 811
230 655 555
656 795 463
524 461 949
141 243 898
783 629 394
370 366 988
81 525 596
393 508 982
592 322 717
675 187 778
299 215 856
454 651 424
339 287 315
283 469 838
747 354 259
465 123 661
22 139 294
93 47 976
757 798 243
89 389 519
797 602 403
106 642 326
152 27 118
242 18 744
8 625 410
193 218 303
533 678 118
584 311 861
590 697 722
653 639 576
81 752 216
650 323 521
21 440 591
684 348 168
14 26 466
10 632 679
647 39 238
737 466 265
81 6 835
557 76 553
476 672 482
746 100 791
633 271 82
52 585 562
775 274 159
313 131 886
168 1 474
423 282 807
747 576 261
8 346 706
439 618 804
192 637 78
751 341 450
512 117 604
294 353 277
118 73 160
313 114 137
602 446 71
106 77 559
18 385 644
484 577 444
146 717 842
99 742 376
436 764 459
753 548 340
756 133 257
226 763 384
109 123 754
602 452 275
104 28 956
202 727 595
261 658 943
729 339 701
36 353 762
412 579 235
188 681 728
738 396 743
734 681 999
279 654 372
681 140 805
674 670 201
60 411 831
238 111 553
751 477 854
6 61 534
663 630 143
328 801 170
609 126 677
379 606 489
105 277 563
72 469 197
39 473 144
172 596 237
539 468 27
590 516 219
195 264 46
709 14 992
53 529 238
583 616 52
551 41 260
85 294 677
350 196 895
149 624 825
588 26 201
129 220 566
417 699 97
59 642 214
301 312 254
163 324 819
93 547 629
692 457 669
624 79 960
782 118 510
189 601 433
273 551 128
548 416 288
378 355 130
362 411 739
564 186 543
809 304 124
698 761 715
116 641 300
494 297 213
745 290 267
385 435 693
645 132 750
386 197 313
705 485 684
499 448 975
218 320 657
265 566 815
230 720 956
66 426 828
727 503 470
82 273 235
570 623 148
559 566 153
469 101 849
129 749 832
222 536 410
280 594 460
201 626 491
78 287 966
724 667 431
322 77 934
122 19 451
679 210 267
608 175 277
354 22 696
435 456 878
453 23 742
355 653 343
455 504 405
733 540 653
774 729 583
494 111 238
740 438 927
373 522 626
297 785 151
66 688 838
628 404 128
380 403 419
185 615 310
247 70 582
308 449 894
164 236 837
95 277 99
580 445 24
317 474 533
612 545 14
133 102 632
724 767 958
603 598 837
56 801 850
428 21 148
659 546 356
555 404 536
769 518 181
155 361 417
500 347 139
63 143 21
599 467 606
571 400 720
20 244 610
682 603 183
228 621 726
414 487 817
662 18 509
319 160 402
348 32 246
168 428 247
743 240 87
653 674 988
244 247 901
749 326 914
476 721 349
440 226 519
399 124 351
53 328 731
472 614 63
477 271 686
374 616 819
784 170 226
544 651 95
589 28 137
402 282 641
6 204 139
460 170 470
792 527 390
799 712 426
792 478 372
28 350 138
437 161 409
304 546 755
648 282 943
2 695 357
471 136 852
290 316 431
341 58 244
571 136 475
803 765 60
583 309 166
222 298 719
579 86 448
207 285 947
179 390 535
389 761 95
281 599 442
779 148 940
216 366 186
286 391 708
446 217 32
623 336 169
587 604 806
247 764 366
261 328 687
390 574 42
146 189 941
133 85 999
186 132 821
61 410 982
719 366 698
504 652 552
161 764 845
495 455 236
177 8 480
109 51 366
385 765 991
16 179 658
115 620 131
111 404 996
702 372 698
614 107 300
757 104 40
375 522 743
558 282 856
2 693 910
132 716 156
615 290 957
364 291 676
463 35 58
738 220 169
312 510 900
203 362 98
123 288 946
780 356 95
662 687 321
193 144 424
9 281 291
416 596 29
624 407 211
132 15 394
681 512 300
807 68 617
372 540 968
642 134 337
121 311 808
382 611 706
341 789 400
774 228 384
595 242 936
399 381 679
145 597 970
120 794 590
537 78 176
311 279 480
579 666 13
684 316 69
220 609 211
327 539 321
471 143 666
367 602 173
284 333 219
676 324 964
105 720 805
51 244 682
333 176 831
755 334 523
111 87 547
158 381 772
71 733 912
710 121 782
7 399 811
352 558 72
334 696 400
141 505 384
88 699 745
697 278 77
192 99 922
774 393 867
17 448 645
241 117 653
80 758 359
267 532 839
623 211 118
445 587 61
293 716 845
59 306 189
319 565 842
803 717 609
805 788 381
63 475 996
263 103 919
501 139 942
47 17 687
166 10 841
322 686 276
389 284 45
441 177 783
752 598 696
157 595 280
798 359 293
30 253 600
86 344 88
37 546 227
480 153 406
183 386 986
568 729 449
72 600 752
520 638 69
690 33 706
712 603 395
740 462 173
696 83 354
190 431 603
170 518 707
718 685 333
238 653 575
284 581 704
238 735 195
763 281 416
18 317 583
645 502 373
254 621 612
583 140 600
233 681 98
710 649 261
805 709 354
548 137 918
495 300 118
716 218 351
465 625 658
754 369 56
265 650 760
608 464 416
268 743 201
132 651 724
438 685 754
453 272 575
442 121 587
468 261 63
94 178 242
56 744 931
333 580 372
188 160 87
