17
818 988
16 374 592
408 27 -793
235 725 297
288 591 351
279 776 405
837 466 841
623 271 598
313 28 -254
595 726 325
239 698 244
402 486 -639
184 602 -191
65 614 -815
705 327 -289
254 35 218
33 818 607
438 736 956
439 803 186
255 254 809
269 531 346
651 756 -700
630 437 1
269 678 238
119 305 -430
360 826 -90
117 700 -556
598 409 572
677 221 922
807 835 -261
675 135 392
114 478 -497
329 351 -263
460 828 275
288 294 -338
683 174 -948
652 202 445
143 849 126
792 331 824
77 245 -80
123 705 791
710 451 543
761 467 58
414 98 -930
75 599 891
758 669 -14
651 627 -672
868 560 980
642 727 957
814 753 974
453 69 -709
589 570 -955
518 413 -954
116 542 237
440 656 690
141 664 308
282 786 148
479 422 364
824 123 -561
578 737 449
642 500 -161
689 546 -504
284 322 918
386 679 -184
158 423 954
860 735 651
238 582 41
106 137 -65
472 633 -288
119 432 239
480 410 -468
40 713 -916
315 290 865
364 45 -262
55 412 320
410 73 905
172 653 -914
694 208 268
123 235 -947
333 5 728
566 427 314
272 53 -195
67 364 451
100 855 -300
837 458 888
493 804 225
478 454 -611
555 324 -170
413 126 945
118 649 -582
475 55 882
132 545 -961
545 805 -169
306 855 -295
385 13 -646
371 316 49
580 196 -469
684 517 -477
540 155 -796
591 822 539
582 821 910
620 392 -67
119 222 -886
473 143 159
212 44 -692
540 631 -278
38 530 -647
705 476 840
399 710 751
92 740 -818
356 229 -240
629 467 388
93 411 150
313 322 892
373 447 68
435 773 972
276 487 -446
391 762 882
865 119 48
554 408 93
792 150 978
110 322 171
120 631 -963
56 178 323
153 344 -710
287 226 746
192 321 -51
41 305 125
766 594 -346
610 665 -71
672 671 -62
250 797 -861
500 705 -801
576 216 614
434 305 334
315 226 765
647 152 -872
145 287 304
250 367 -914
825 651 211
467 318 -164
515 156 -750
850 848 225
546 98 -495
831 119 290
144 720 143
619 523 -722
803 120 606
308 867 -722
708 522 967
45 843 339
291 709 -938
381 169 -679
663 347 511
349 38 -951
126 366 -652
785 756 734
288 75 -200
141 637 -208
806 144 -988
453 823 -979
376 375 -362
628 600 -350
521 428 349
635 263 -853
307 542 -349
687 230 576
247 402 622
718 532 850
474 154 650
648 29 605
779 20 -230
337 43 66
767 69 746
480 403 -632
332 862 -349
396 568 -253
833 339 29
82 70 284
195 630 -488
18 472 80
40 36 -695
455 865 -365
729 125 162
458 492 975
483 727 343
480 49 -815
802 28 273
312 130 832
639 222 -692
532 871 -237
759 498 967
432 347 865
536 764 -790
170 478 263
541 872 972
614 669 873
306 810 693
364 821 88
661 115 -299
606 117 -437
850 443 518
17 539 757
720 256 -68
477 761 -207
440 469 -117
197 635 592
35 803 -221
835 327 -964
564 658 770
575 577 -195
776 307 -674
302 172 551
19 846 -785
188 29 -618
163 732 177
645 835 -409
782 59 261
781 552 340
5 328 39
466 801 -480
466 282 736
777 261 623
599 628 -43
89 79 367
591 104 -901
65 561 -699
368 541 -3
279 523 778
554 673 -144
15 287 756
841 405 -921
794 233 336
501 441 -100
829 632 -416
149 769 -152
193 863 -442
347 206 326
154 300 -66
675 353 -255
292 748 786
293 291 263
734 348 782
805 507 -10
676 195 -58
674 817 -629
305 179 427
72 814 574
73 680 846
307 88 -237
2 726 773
777 773 4
691 258 647
212 171 -718
390 692 -537
614 273 587
318 503 -885
48 800 817
301 214 -971
273 236 -547
764 719 -832
426 288 -763
778 228 708
755 169 -213
217 431 -396
538 384 -120
533 685 333
613 489 943
220 655 80
788 841 -916
37 797 487
333 755 -584
279 235 751
451 322 -429
242 596 541
742 411 235
511 617 -949
137 153 -543
189 280 -868
372 628 601
748 837 624
45 752 -754
452 543 405
146 40 166
77 686 634
642 178 -198
844 8 220
806 90 386
558 182 -488
494 587 440
361 764 -279
63 675 -693
733 551 498
588 418 -559
717 540 1
639 742 840
583 716 -831
709 347 -733
732 42 -198
717 385 747
534 214 -202
825 305 405
524 65 -55
246 639 451
237 817 -543
544 649 51
684 433 970
728 427 119
522 674 -758
156 834 -838
342 291 -874
804 215 -201
831 452 -13
409 701 -921
114 754 131
837 154 -585
652 277 -447
657 586 560
599 56 785
616 565 418
811 564 913
430 449 -832
71 50 55
149 507 491
140 803 985
649 194 -790
424 39 -578
822 392 -233
514 7 620
823 171 780
27 720 152
518 732 -71
248 143 740
212 578 131
842 321 -323
519 832 862
826 294 632
307 630 -285
348 369 582
604 322 -78
506 585 -392
405 111 -470
464 138 650
263 345 -253
753 121 758
282 10 -923
121 413 833
69 542 244
719 727 -919
25 166 -94
179 416 -336
163 425 61
640 731 638
167 338 333
684 585 581
241 610 423
467 201 -498
829 357 233
223 201 -196
682 871 -802
39 477 211
180 49 -409
285 104 -596
535 161 -641
453 301 -238
114 43 -498
824 198 930
850 430 30
71 280 885
761 287 -845
688 680 -71
238 736 794
804 559 13
338 375 486
244 795 436
726 791 221
142 446 -940
439 456 303
394 815 645
492 454 96
602 462 -935
781 52 747
510 440 351
329 197 576
659 518 -495
606 537 259
588 503 -501
44 436 -641
615 740 -770
774 296 -237
651 367 -668
326 185 -763
75 621 -531
755 79 -607
763 25 -927
253 462 -568
858 288 628
21 408 -909
501 749 -526
650 154 -725
764 131 -416
441 596 330
692 434 -820
839 494 -799
517 278 756
819 599 504
776 829 -100
440 443 -988
512 467 11
628 507 357
604 311 188
751 199 -210
259 744 -931
454 74 838
356 524 -847
40 481 392
474 682 301
13 16 -690
328 787 118
765 264 -767
321 348 -184
803 362 -664
601 665 40
601 376 -723
326 549 269
688 350 -611
865 514 -409
442 505 -331
797 840 -284
756 772 -442
71 660 -593
72 772 114
849 497 -617
169 861 -558
43 227 -629
309 345 211
717 516 -717
432 57 -374
596 57 548
774 673 21
340 476 881
669 348 271
479 179 -754
567 395 948
387 138 381
674 770 -939
39 540 -587
455 334 227
346 608 -385
133 72 -657
268 711 147
630 201 354
509 379 637
683 602 -377
552 752 579
344 383 661
189 29 -794
508 302 -264
476 519 -641
330 497 -377
834 201 -528
597 254 -529
37 355 -481
437 349 -278
686 202 774
418 596 -671
574 88 41
305 576 -612
187 369 -100
559 228 505
370 1 105
843 797 605
761 361 -342
703 658 -400
581 172 -675
491 450 472
115 481 -832
262 430 -593
220 699 650
747 180 -605
213 698 556
568 265 -61
644 590 987
874 793 -489
42 148 104
637 634 -301
478 314 -989
432 140 447
637 258 911
872 817 113
181 83 -866
185 101 298
47 287 -964
761 179 307
15 700 -143
537 792 -907
252 233 618
492 364 516
383 622 483
588 52 87
380 332 42
534 146 -48
551 336 -62
868 556 552
696 124 173
402 473 499
235 465 156
683 71 -748
249 161 -959
586 442 942
453 323 -113
847 475 855
193 4 819
684 666 -303
230 651 -899
764 121 -74
297 392 -176
807 608 -208
517 464 -923
177 413 351
703 397 680
488 1 116
774 247 -194
166 145 803
289 25 -794
56 767 -581
749 654 -934
373 526 -375
308 336 459
156 152 -299
634 48 -386
746 380 -723
209 272 -353
589 353 625
37 318 395
325 660 -717
688 755 -94
481 257 -700
743 376 275
388 477 113
158 33 4
273 357 745
727 259 559
731 518 -617
868 429 -346
595 405 998
309 673 230
541 188 -413
288 522 830
438 501 -887
815 473 -321
811 753 583
248 369 -537
286 734 718
724 252 180
678 663 -693
649 217 -740
326 360 605
130 735 -237
830 36 783
618 305 -312
808 218 705
76 298 -802
71 213 -254
263 616 -902
646 868 88
862 608 -937
387 858 695
826 580 -436
447 667 115
630 493 147
642 283 -178
655 526 956
206 595 637
841 634 -375
95 190 -124
767 197 -349
686 319 -384
101 406 -406
391 563 251
770 58 851
433 152 -671
516 814 -37
264 673 809
766 271 205
285 865 -558
405 661 -71
485 631 -869
456 779 365
184 106 556
354 222 -795
518 734 405
421 680 -954
547 538 -980
536 818 940
793 469 798
103 573 820
128 37 875
506 613 -914
740 864 -734
841 347 -996
621 483 -522
714 214 -101
445 803 -711
510 856 -320
702 663 -199
773 726 -977
177 664 482
465 54 -555
572 580 75
859 15 486
834 187 389
644 850 -728
835 696 717
384 854 449
743 426 718
194 619 107
875 442 228
762 802 819
546 506 -505
284 153 141
529 111 579
733 844 773
300 857 -955
728 656 -322
587 676 -793
348 598 -684
188 144 64
693 54 -181
394 480 258
705 142 -964
290 279 -866
55 366 -714
664 747 -728
379 82 778
291 772 723
317 275 -159
232 578 127
440 216 -959
711 1 785
52 680 -534
726 85 -371
802 499 282
16 413 48
464 261 5
217 733 685
310 345 716
238 89 781
843 219 300
310 279 604
380 169 746
103 179 -898
115 26 795
218 57 803
553 500 -801
437 758 580
539 781 -977
352 521 794
74 262 -880
577 603 646
533 715 -469
836 41 307
350 222 173
351 29 -358
846 847 -43
362 456 -509
554 841 -14
323 399 -802
446 628 200
508 781 -747
58 820 241
136 831 -543
309 173 615
49 321 -516
622 531 428
789 477 330
243 467 472
238 801 225
758 345 271
872 676 -488
640 297 -679
638 363 966
786 244 -653
707 355 -736
643 467 -795
519 281 756
332 4 -615
490 811 755
357 191 -287
669 692 -297
592 704 750
629 272 518
96 1 623
267 105 718
186 280 307
16 341 -675
24 476 701
841 188 769
66 669 -173
724 294 985
615 691 -7
693 794 905
584 222 270
187 311 -884
190 521 382
80 506 548
376 731 154
271 677 396
252 766 -944
603 802 -718
336 867 263
770 838 -244
684 578 -481
749 469 -199
334 164 322
838 530 978
842 242 526
62 361 978
162 408 376
122 174 675
197 141 -405
727 273 -997
460 86 -857
767 746 66
477 441 95
250 270 865
439 245 311
444 636 -147
315 367 -538
154 97 385
622 71 488
448 457 -687
221 85 631
235 481 767
312 433 349
829 571 328
496 8 600
667 215 -141
267 21 887
602 667 -636
12 424 455
36 526 690
441 697 -322
110 505 -604
101 196 711
553 708 -518
797 24 -96
828 448 -282
468 637 -772
783 757 -378
284 689 -821
135 60 197
583 776 711
39 672 93
748 93 815
3 73 -86
553 82 -373
746 101 -596
589 280 590
320 220 -40
635 715 140
229 701 -805
363 352 580
257 440 -597
575 331 -516
710 137 -785
538 473 -873
706 871 -508
20 469 113
266 720 -545
544 363 723
481 701 -771
470 728 359
19 146 415
444 696 634
135 864 -132
251 669 -732
185 536 404
101 613 955
740 838 -471
106 136 -942
817 261 443
606 571 693
1 851 -4
704 421 348
58 116 790
463 613 481
217 315 -645
698 411 503
164 725 -924
384 248 317
635 212 -747
210 822 -25
5 694 -914
532 761 345
141 644 -58
157 432 -888
544 823 -634
700 83 433
333 733 -982
93 37 -989
7 172 -544
142 653 73
223 768 -351
349 859 671
351 873 749
66 702 696
543 524 -842
28 171 -893
126 367 -305
200 337 -762
340 404 338
317 820 99
861 489 629
635 584 -413
132 406 55
353 706 557
749 186 -553
466 669 936
179 51 -311
201 149 -822
79 817 85
716 35 -836
784 17 694
322 626 558
469 533 -835
501 401 884
362 152 741
337 510 393
762 794 752
295 32 412
344 766 -653
580 427 -805
270 194 -820
195 564 -633
808 714 927
498 198 387
458 532 717
859 666 -216
406 299 369
369 708 -682
64 169 -960
697 324 154
689 663 -456
626 465 -380
773 783 -363
339 337 584
740 85 -994
205 193 -591
613 438 419
721 114 825
683 598 582
754 504 72
326 311 -969
863 925
461 680 -438
359 781 924
852 559 128
472 638 -183
475 157 -8
79 201 603
624 248 1
163 97 -838
630 131 -885
361 279 -952
562 508 904
675 564 -714
275 8 806
278 746 775
201 387 855
374 606 992
340 550 359
688 700 279
557 756 449
23 69 23
615 355 -765
208 49 605
296 519 -825
380 839 -751
383 632 506
175 648 -440
711 468 275
198 666 -490
404 564 303
830 395 335
152 530 -904
288 456 382
594 786 68
689 266 -490
119 147 800
7 543 35
102 668 466
381 840 568
338 466 104
733 488 796
51 60 -691
638 651 912
545 772 933
317 17 -688
587 758 -644
377 56 883
807 13 778
309 497 105
709 89 -889
795 859 -190
661 817 -845
653 574 180
545 239 897
242 499 267
124 386 -333
479 669 -238
330 161 -185
305 285 915
759 436 -928
321 407 366
358 289 -312
447 145 820
641 614 -656
592 37 -522
804 803 -169
413 552 -162
546 85 604
452 431 -911
49 606 724
282 472 -694
223 685 -951
634 677 630
211 207 -50
852 770 52
44 22 758
752 402 589
705 750 918
100 511 -737
829 41 -398
173 63 -157
467 33 227
762 26 546
847 582 196
469 632 -569
14 819 439
347 101 -815
138 13 -853
316 508 167
746 841 -991
68 57 -482
376 407 921
455 772 837
543 636 828
684 142 58
35 585 -43
623 506 -721
452 697 4
37 566 843
82 498 93
810 511 -852
94 21 -893
231 122 308
232 18 -959
124 439 781
101 402 -660
21 120 -12
774 398 16
706 680 -611
764 245 542
328 81 916
369 429 959
52 331 -222
423 91 670
130 533 -501
382 381 -570
662 256 -924
400 722 781
407 93 282
474 695 162
681 389 706
97 246 422
440 58 627
688 437 -349
93 602 521
123 24 -718
750 720 488
723 558 194
252 800 -678
723 659 21
334 499 167
502 295 700
152 32 242
752 477 -579
3 466 261
378 141 -364
298 593 -441
732 23 -640
692 467 519
842 404 -457
821 143 933
345 681 594
65 305 715
234 530 -751
473 18 487
419 573 -315
709 710 -372
792 372 942
623 313 -847
835 477 397
407 811 771
84 143 -841
193 513 -688
386 271 -784
465 655 -364
238 419 -692
127 77 -172
557 300 -595
66 807 -411
443 45 359
827 305 -891
15 786 852
18 808 -538
198 271 -286
88 40 543
212 566 -59
445 523 -422
174 35 -953
268 830 635
674 407 -602
51 811 -46
157 620 916
746 187 -76
720 863 -542
343 489 -748
307 75 928
359 653 837
316 195 303
600 466 73
461 506 217
363 762 -171
495 668 -13
508 583 977
523 541 -726
30 36 539
650 421 -361
131 522 -62
696 785 483
750 126 646
811 829 282
242 621 -271
806 484 108
649 466 168
753 644 -319
649 52 930
241 150 -2
844 622 -456
100 11 777
776 709 730
590 417 974
730 712 359
381 813 -370
691 818 340
756 554 976
57 544 735
497 571 -657
552 452 941
537 489 -100
172 550 -107
334 421 -155
654 117 -648
75 572 91
354 743 -162
319 543 -820
673 53 84
654 38 227
237 128 -840
671 252 -464
624 195 714
807 229 -747
790 860 -443
633 337 54
735 787 -229
44 540 -150
715 34 -430
414 399 99
272 497 -720
858 382 -507
548 184 -955
523 644 381
631 660 439
324 205 76
419 240 -195
248 567 495
629 780 -774
146 678 288
295 380 734
475 510 514
635 753 -371
8 477 -188
849 832 855
610 361 834
89 496 675
497 116 -782
29 100 345
614 152 846
616 480 -28
575 538 -564
312 354 305
790 830 -696
204 19 -37
241 34 372
276 847 847
372 652 -266
45 669 -974
277 219 355
140 154 234
619 765 -119
576 801 -562
809 294 652
779 746 573
379 331 -438
117 86 -174
58 689 -17
791 456 570
294 321 -199
724 570 -761
615 249 594
858 404 -850
683 529 687
754 530 -434
327 647 651
571 718 70
591 322 -312
47 408 -554
267 343 -894
425 799 -787
532 655 513
602 814 414
384 523 -950
87 437 831
800 193 396
376 75 163
559 672 883
306 85 452
332 593 -544
596 588 667
375 121 -768
130 399 -122
137 161 329
584 488 209
606 394 -470
459 462 381
678 108 -372
767 66 -751
212 53 -635
172 9 -297
832 276 1
639 468 -367
315 855 -245
720 211 47
218 72 708
480 631 897
371 761 -540
687 533 985
77 822 336
564 570 -357
437 601 512
577 494 784
68 500 93
144 91 27
451 484 292
315 436 475
765 856 520
454 602 -580
292 12 -826
400 1 -624
675 147 339
3 55 -820
503 111 -402
577 220 -566
473 706 -109
526 303 550
728 246 75
678 391 -927
327 743 -883
655 502 364
422 229 586
185 548 -466
406 638 -84
16 675 -660
160 795 -705
283 708 -184
286 591 985
836 718 651
367 244 57
726 287 -245
315 611 597
448 345 337
670 26 -311
441 252 398
110 137 -545
746 782 91
591 102 -829
142 584 563
774 409 -100
434 229 748
610 654 -174
582 459 988
123 365 248
847 121 291
721 9 946
309 422 -58
377 746 -107
80 602 170
446 487 429
324 658 -702
438 115 948
440 858 -550
788 548 -640
426 97 160
245 430 172
307 803 -6
153 790 166
739 72 -934
632 366 168
226 494 -587
625 758 109
491 93 -276
464 744 265
413 417 768
291 779 83
811 825 522
415 173 251
107 830 -537
396 495 -253
31 255 193
422 105 -749
319 63 -371
48 359 197
528 799 201
324 714 -621
257 360 -249
739 31 153
746 859 -597
52 667 -887
180 502 479
490 725 669
223 306 555
796 761 -400
862 553 129
139 252 -430
139 389 350
172 36 43
798 415 -238
248 8 -518
647 596 619
333 250 166
536 295 182
719 87 836
566 795 906
411 753 390
597 544 285
436 497 464
854 461 429
707 828 -534
815 337 -260
843 662 -902
764 393 -977
622 555 714
448 208 -50
569 188 -256
216 283 527
310 197 130
399 289 498
238 447 -782
664 472 40
810 853 84
367 677 311
854 189 -403
267 392 514
296 383 -434
382 677 -232
